15260,0.27,-0.43,-0.01,-218.96,-108.22,39.29,0.25,0.49,-0.29,15.35,-40.16,-2.5
15265,0.24,-0.49,0,-206.6,-106.49,39.73,0.22,0.48,-0.31,11.54,-34.65,-4.24
15270,0.23,-0.55,0.01,-190.17,-108.02,40.94,0.17,0.47,-0.32,7.98,-28.08,-5.23
15275,0.23,-0.6,0.03,-171.48,-112.08,43.23,0.14,0.48,-0.33,6.62,-21.51,-5.6
15280,0.21,-0.62,0.05,-151.82,-117.66,45.35,0.11,0.49,-0.35,7.83,-16.82,-5.68
15285,0.2,-0.64,0.05,-130.05,-124.51,47.82,0.07,0.49,-0.39,10.6,-16.33,-5.86
15290,0.2,-0.64,0.05,-108.35,-132.34,51.45,0.04,0.49,-0.4,14.1,-18.83,-6.7
15294,0.2,-0.64,0.05,-88.23,-142.21,56.11,0.03,0.48,-0.38,18.84,-22.37,-8.32
15299,0.19,-0.64,0.04,-69.69,-153.96,61.75,0.03,0.47,-0.36,25.07,-24.17,-10.01
15304,0.19,-0.64,0.03,-52.99,-166.23,67.61,0.04,0.46,-0.35,31.88,-23.21,-11.02
15309,0.2,-0.63,0.02,-39.25,-177.66,73.84,0.07,0.47,-0.34,37.63,-20.8,-11.09
15314,0.22,-0.58,-0.01,-28.12,-187.16,78.69,0.08,0.47,-0.33,41.12,-19.62,-10.45
15319,0.24,-0.53,-0.03,-22.02,-194.49,82.43,0.1,0.48,-0.32,41.82,-20.54,-9.4
15324,0.24,-0.49,-0.04,-23.21,-200.13,86.93,0.14,0.49,-0.33,40.89,-21.22,-8.22
15329,0.26,-0.42,-0.07,-30.41,-202.79,91.45,0.14,0.49,-0.34,38.71,-20.75,-6.29
15334,0.3,-0.35,-0.09,-41.87,-202.13,93.83,0.15,0.49,-0.35,34.55,-19.13,-3.74
15339,0.31,-0.32,-0.1,-56.3,-198.44,95.49,0.15,0.49,-0.35,29.07,-17.62,-1.42
15344,0.3,-0.33,-0.1,-70.82,-194.61,96.33,0.15,0.5,-0.37,23.21,-17.46,0.81
15349,0.29,-0.35,-0.1,-84.61,-191.02,96.48,0.13,0.51,-0.4,17.96,-17.82,3.25
15354,0.26,-0.4,-0.09,-97.63,-189.32,96.68,0.13,0.54,-0.41,15.01,-17.87,5.1
15359,0.22,-0.45,-0.09,-108.23,-190.99,96.56,0.14,0.54,-0.41,12.92,-17.87,5.77
15364,0.19,-0.51,-0.08,-113.78,-196.11,96.77,0.13,0.5,-0.4,9.83,-18.88,6.67
15369,0.17,-0.58,-0.07,-115.34,-205.37,99.37,0.13,0.47,-0.4,6.73,-20.14,8.32
15374,0.16,-0.63,-0.03,-114.84,-217.67,103.99,0.12,0.46,-0.4,5.07,-19.56,9.84
15379,0.16,-0.67,-0.01,-110.18,-230.93,109.41,0.09,0.47,-0.41,4.88,-17.3,10.59
15383,0.15,-0.74,0,-100.59,-243.44,115.68,0.07,0.47,-0.42,5.43,-15.69,10.39
15388,0.15,-0.82,0,-87.62,-256.15,121.61,0.07,0.48,-0.42,7.72,-15.78,8.03
15393,0.11,-0.88,-0.01,-69.61,-269.67,126.37,0.06,0.47,-0.4,12.48,-16.34,3.48
15398,0.13,-0.89,-0.01,-50.66,-285.55,119.92,0.06,0.45,-0.38,18.45,-15.41,-1.4
15403,0.2,-0.78,-0.08,-36.67,-278.76,106.77,0.06,0.44,-0.37,24.61,-12.94,-5.62
15408,-0.02,-1.15,-0.26,-14.02,-263.31,97.79,0.05,0.42,-0.36,29.88,-10.19,-9.2
15413,0.16,-0.96,-0.22,24.32,-259.86,79.77,0.05,0.43,-0.35,34.33,-8,-12.1
15418,0.36,-0.75,-0.15,43.81,-260.27,56.35,0.06,0.47,-0.35,37.38,-6.62,-14.3
15423,0.33,-0.81,-0.09,31.72,-248.93,39.32,0.04,0.5,-0.36,38.33,-5.71,-15.76
15428,0.27,-0.79,-0.09,21.21,-234.85,20.05,0.03,0.53,-0.36,36.74,-4.79,-15.66
15433,0.28,-0.83,-0.14,29.34,-229.02,-4.67,0.01,0.55,-0.37,32.03,-9.38,-14.59
15438,0.19,-1.02,-0.2,46.69,-226.78,-30.58,0.02,0.59,-0.4,26.35,-17.01,-14.54
15443,-0.04,-1.14,-0.28,67.4,-237.12,-55.54,0.05,0.63,-0.4,22.74,-21.51,-15.9
15448,-0.24,-1.11,-0.32,81.68,-262.25,-77.04,0.07,0.66,-0.39,20.07,-22.46,-17.5
15453,-0.25,-1.09,-0.34,93.05,-294.72,-92.25,0.06,0.64,-0.4,16.25,-22.34,-18.25
15458,-0.2,-1.1,-0.4,109.77,-320.05,-105.09,0.07,0.63,-0.41,12.1,-21.01,-17.93
15463,-0.11,-1.07,-0.8,156.36,-324.05,-99.56,0.08,0.63,-0.42,8.67,-19.85,-17.18
15468,0.29,-1.87,-0.85,183.62,-368.38,-64.99,0.08,0.64,-0.42,5.95,-19.24,-16.3
15472,0.17,-1.08,-0.66,199.86,-346.36,-56.66,0.08,0.65,-0.43,3.43,-19.3,-14.98
15477,0.52,0.04,-0.27,204.53,-273.3,-111.11,0.09,0.66,-0.43,2.26,-19.15,-13.64
15482,0.41,-0.1,-0.94,170,-244.09,-128.52,0.1,0.65,-0.42,2.98,-17.29,-12.71
15487,0.76,-1.2,-1.03,118.87,-246.7,-91.98,0.12,0.62,-0.41,3.36,-14.05,-11.18
15492,0.47,-1.21,-0.83,93.77,-202.71,-62.33,0.15,0.61,-0.41,2.52,-12.89,-8.82
15497,0.58,-0.57,-0.97,93.77,-202.71,-62.33,0.17,0.6,-0.4,2.53,-14.42,-7.55
15502,0.25,-1.11,-1.2,104.95,-154.16,-59.6,0.2,0.56,-0.4,4.73,-15.88,-6.41
15507,0.41,-1.27,-1.15,128.07,-141.56,-49.68,0.24,0.52,-0.41,6.03,-14.65,-3.81
15512,1.79,-3.47,-2.15,204.32,-107.18,9.57,0.27,0.51,-0.41,7.9,-12.05,-0.9
15517,1.17,-8.4,2.77,499.98,-242.72,199.05,0.31,0.5,-0.42,7.9,-12.05,-0.9
15522,-5.64,5.2,-2.71,499.98,-342.04,250.52,0.38,0.49,-0.43,10.89,-10.89,1.45
15527,4.45,-1.54,-0.88,366.06,-57.75,24.66,0.41,0.46,-0.44,14.54,-9.06,3.11
15532,3.04,1.65,-0.11,325.07,-272.75,45.09,0.44,0.43,-0.45,16.62,-6.23,3.6
15537,0.78,1.11,-1.22,174.56,-109.73,-65.57,0.48,0.38,-0.46,19.29,-2.81,4.87
15542,0.59,0.2,-1.25,-96.71,0.63,-78.9,0.52,0.38,-0.47,19.06,1.11,7.84
15547,0.15,-0.24,-1.51,-165.74,-38.51,-142.5,0.54,0.29,-0.47,23.93,2.11,11.87
15552,0.11,-0.44,-1.27,-183.4,-30.61,-160.61,0.54,0.3,-0.44,18.37,1.94,17.88
15557,0.35,-0.29,-1.41,-178.94,-12.54,-163.73,0.51,0.29,-0.45,15.47,-0.18,20.9
15562,0.65,-0.01,-1.35,-155,-17.52,-149.05,0.58,0.22,-0.42,17.03,0.02,24.2
15566,0.87,0.41,-1.36,-148.19,15.99,-111.39,0.51,0.2,-0.37,16.91,1.42,33.66
15571,0.89,0.62,-1.41,-161.73,60.2,-74.95,0.42,0.25,-0.35,3.59,-4.12,38.38
15576,0.79,0.72,-1.42,-194.85,100.33,-37.86,0.44,0.22,-0.33,-0.84,-8.27,33.62
15581,0.62,0.66,-1.36,-233.02,137.7,-8,0.44,0.17,-0.28,1.42,-8.82,32.12
15586,0.53,0.61,-1.32,-262.79,165.07,10.77,0.37,0.19,-0.23,-4.12,-6.06,33.07
15591,0.34,0.36,-1.2,-287.37,184.04,30.85,0.32,0.22,-0.21,-7.84,-1.02,27.31
15596,0.34,-0.03,-1.05,-284.88,196.55,39.35,0.32,0.2,-0.21,-6.73,3.77,16.37
15601,0.38,-0.25,-0.88,-261.11,197.6,44.25,0.3,0.17,-0.21,-4.68,4.56,5.04
15606,0.39,-0.45,-0.72,-223.25,197.2,44.56,0.27,0.17,-0.22,-2.52,2.98,-5.72
15611,0.42,-0.55,-0.61,-178.96,195.69,43.08,0.27,0.2,-0.22,1.68,3.48,-15.9
15616,0.44,-0.59,-0.5,-135.1,192.4,43.17,0.28,0.24,-0.24,7.52,7.13,-26.06
15621,0.45,-0.6,-0.41,-94.44,185.85,45.17,0.29,0.29,-0.26,13.84,13.55,-36.42
15626,0.44,-0.58,-0.35,-59.94,178.7,48.93,0.3,0.33,-0.29,19.45,19.85,-46.33
15631,0.49,-0.57,-0.26,-33.52,171.01,53.24,0.28,0.35,-0.31,23.51,21.91,-54.66
15636,0.41,-0.54,-0.24,-9.48,163.89,55.62,0.29,0.37,-0.33,26.57,19.85,-61
15641,0.49,-0.56,-0.21,2.84,158.07,59.56,0.31,0.39,-0.35,29.39,16.45,-64.74
