2.2732e+05,-0.31,0.15,-0.1,-72.75,-101.1,-13.61,-0.26,-0.01,0.08,45.96,-35.72,40.36
2.2732e+05,-0.33,0.2,-0.13,-65.55,-71.66,-13.2,-0.25,0,0.09,46.46,-32.96,39.26
2.2733e+05,-0.38,0.21,-0.21,-64.85,-38.79,-14.6,-0.24,0.01,0.07,45.56,-30.81,38.25
2.2734e+05,-0.38,0.25,-0.38,-68.27,-34.27,-19.5,-0.24,0.02,0.07,44.51,-26.92,37.29
2.2734e+05,-0.35,0.31,-0.5,-72.92,-64.45,-24.08,-0.22,0.03,0.06,43.08,-22.83,36.13
2.2734e+05,-0.39,0.43,-0.52,-76.55,-112.12,-34.07,-0.21,0.04,0.06,41.14,-19.88,35.17
2.2735e+05,-0.44,0.51,-0.48,-81.54,-158.45,-47.29,-0.22,0.03,0.06,38.82,-16.85,35.14
2.2736e+05,-0.44,0.51,-0.47,-89.49,-190.67,-58.58,-0.2,0.03,0.05,35.54,-15.63,35.32
2.2736e+05,-0.44,0.44,-0.45,-98.57,-204.64,-64.94,-0.18,0.04,0.05,32.96,-14.83,35.26
2.2736e+05,-0.4,0.36,-0.39,-107.21,-203.08,-65.72,-0.18,0.03,0.05,31.17,-13.84,34.94
2.2737e+05,-0.36,0.33,-0.33,-113.66,-191.09,-63.98,-0.16,0.01,0.05,30.35,-11.89,34.77
2.2738e+05,-0.37,0.34,-0.29,-120.01,-174.71,-63.26,-0.15,0,0.05,30.27,-9.95,34.94
2.2738e+05,-0.4,0.37,-0.26,-129.2,-161.64,-63.31,-0.15,0,0.05,30.96,-8.18,35.02
2.2738e+05,-0.41,0.42,-0.27,-138.87,-154.65,-62.26,-0.15,-0.01,0.06,30.96,-8.18,35.02
2.2739e+05,-0.41,0.46,-0.3,-147.77,-151.66,-60.41,-0.14,-0.01,0.07,32.18,-6.24,34.84
2.2739e+05,-0.41,0.47,-0.31,-155.04,-150.51,-57.71,-0.15,-0.01,0.07,33.74,-4.33,34.41
2.274e+05,-0.42,0.48,-0.32,-157.84,-148.28,-55.22,-0.15,0,0.08,35.28,-1.54,33.74
2.274e+05,-0.43,0.44,-0.31,-158.04,-142.93,-52.06,-0.14,0.01,0.09,36.25,1.89,32.62
2.2741e+05,-0.44,0.34,-0.29,-156.86,-135.93,-46.55,-0.15,0.01,0.09,37.02,5.86,31.36
